file_name,pitch_midi,pitch_name,onset_s,duration_s
F04_0317_0004_1_D.mid,54,F#3,8.250000,0.375000
F04_0317_0004_1_D.mid,52,E3,8.625000,1.500000
F04_0080_0002_2_D.mid,55,G3,0.000000,0.428571
F04_0080_0002_2_D.mid,60,C4,0.428571,0.428571
F04_0080_0002_2_D.mid,57,A3,0.857143,0.428572
F04_0080_0002_2_D.mid,53,F3,1.285715,0.428571
F04_0080_0002_2_D.mid,50,D3,1.714286,0.857143
F04_0080_0002_2_D.mid,48,C3,2.571429,0.428571
F04_0080_0002_2_D.mid,50,D3,3.000001,0.428571
F04_0080_0002_2_D.mid,55,G3,3.428572,0.428571
F04_0080_0002_2_D.mid,62,D4,3.857143,0.428571
F04_0080_0002_2_D.mid,60,C4,4.285715,0.428572
F04_0080_0002_2_D.mid,62,D4,4.714287,0.428572
F04_0080_0002_2_D.mid,57,A3,5.142858,1.285714
F04_0080_0002_2_D.mid,55,G3,6.428572,0.428572
F04_0080_0002_2_D.mid,53,F3,6.857144,0.428572
F04_0080_0002_2_D.mid,55,G3,7.285716,0.214286
F04_0080_0002_2_D.mid,55,G3,7.500001,0.214286
F04_0080_0002_2_D.mid,57,A3,7.714287,0.428571
F04_0080_0002_2_D.mid,60,C4,8.142858,0.214286
F04_0080_0002_2_D.mid,62,D4,8.357144,0.214286
F04_0080_0002_2_D.mid,65,F4,8.571430,0.428572
F04_0080_0002_2_D.mid,64,E4,9.000001,0.214286
F04_0080_0002_2_D.mid,62,D4,9.214287,0.214286
F04_0080_0002_2_D.mid,60,C4,9.428573,0.857143
F04_0080_0002_2_D.mid,60,C4,10.285716,0.428571
F04_0080_0002_2_D.mid,50,D3,10.714287,0.428572
F04_0080_0002_2_D.mid,53,F3,11.142859,0.428572
F04_0080_0002_2_D.mid,55,G3,11.571430,0.428572
F04_0080_0002_2_D.mid,58,A#3,12.000002,1.285714
F04_0080_0002_2_D.mid,62,D4,13.285716,0.214286
F04_0080_0002_2_D.mid,62,D4,13.500002,0.214286
F04_0080_0002_2_D.mid,60,C4,13.714288,0.642857
F04_0080_0002_2_D.mid,62,D4,14.357145,0.214286
F04_0080_0002_2_D.mid,57,A3,14.571431,0.428571
F04_0080_0002_2_D.mid,55,G3,15.000002,0.428572
F04_0080_0002_2_D.mid,53,F3,15.428574,1.714286
M05_0407_0002_1.mid,64,E4,0.000000,0.354688
M05_0407_0002_1.mid,67,G4,0.375000,0.354688
M05_0407_0002_1.mid,64,E4,0.750000,1.067188
M05_0407_0002_1.mid,64,E4,1.875000,0.354688
M05_0407_0002_1.mid,62,D4,2.250000,0.354688
M05_0407_0002_1.mid,64,E4,2.625000,0.354688
M05_0407_0002_1.mid,67,G4,3.000000,0.354688
M05_0407_0002_1.mid,64,E4,3.375000,0.354688
M05_0407_0002_1.mid,62,D4,3.750000,1.067188
M05_0407_0002_1.mid,60,C4,4.875000,0.354688
M05_0407_0002_1.mid,60,C4,5.250000,0.710938
M05_0407_0002_1.mid,57,A3,6.375000,0.354688
M05_0407_0002_1.mid,64,E4,6.750000,0.354688
M05_0407_0002_1.mid,64,E4,7.125000,0.354688
M05_0407_0002_1.mid,62,D4,7.500000,0.354688
M05_0407_0002_1.mid,62,D4,7.875000,0.354688
M05_0407_0002_1.mid,60,C4,8.250000,0.354688
M05_0407_0002_1.mid,62,D4,8.625000,0.354688
M05_0407_0002_1.mid,57,A3,9.375000,0.354688
M05_0407_0002_1.mid,64,E4,9.750000,0.354688
M05_0407_0002_1.mid,64,E4,10.125000,0.354688
M05_0407_0002_1.mid,62,D4,10.500000,0.354688
M05_0407_0002_1.mid,62,D4,10.875000,0.354688
M05_0407_0002_1.mid,60,C4,11.250000,0.354688
M05_0407_0002_1.mid,64,E4,11.625000,1.067188
F02_0393_0001_1.mid,64,E4,0.000000,0.333823
F02_0393_0001_1.mid,69,A4,0.352941,1.004411
F02_0393_0001_1.mid,67,G4,1.411764,0.333823
F02_0393_0001_1.mid,64,E4,1.764705,1.004411
F02_0393_0001_1.mid,57,A3,2.823528,0.333823
F02_0393_0001_1.mid,62,D4,3.176469,0.333823
F02_0393_0001_1.mid,62,D4,3.529410,0.166176
F02_0393_0001_1.mid,62,D4,3.705880,0.166176
F02_0393_0001_1.mid,60,C4,3.882351,0.333823
F02_0393_0001_1.mid,62,D4,4.235292,0.333823
F02_0393_0001_1.mid,64,E4,4.588233,1.004411
F02_0393_0001_1.mid,62,D4,5.999997,0.333823
F02_0393_0001_1.mid,62,D4,6.352938,0.166176
F02_0393_0001_1.mid,60,C4,6.529408,0.166176
F02_0393_0001_1.mid,62,D4,6.705879,0.333823
F02_0393_0001_1.mid,57,A3,7.058820,0.333823
F02_0393_0001_1.mid,62,D4,7.411761,0.333823
F02_0393_0001_1.mid,60,C4,7.764702,0.333823
F02_0393_0001_1.mid,62,D4,8.117643,0.333823
F02_0393_0001_1.mid,67,G4,8.470584,0.333823
F02_0393_0001_1.mid,64,E4,8.823525,2.010293
M04_0350_0002_1_D.mid,62,D4,0.000000,0.600000
M04_0350_0002_1_D.mid,64,E4,0.600000,0.200000
M04_0350_0002_1_D.mid,64,E4,0.800000,0.400000
M04_0350_0002_1_D.mid,64,E4,1.200000,0.400000
M04_0350_0002_1_D.mid,62,D4,1.600000,1.200000
M04_0350_0002_1_D.mid,67,G4,3.200000,0.600000
M04_0350_0002_1_D.mid,69,A4,3.800000,0.200000
M04_0350_0002_1_D.mid,69,A4,4.000000,0.400000
M04_0350_0002_1_D.mid,69,A4,4.400000,0.400000
M04_0350_0002_1_D.mid,67,G4,4.800000,1.200000
M04_0350_0002_1_D.mid,69,A4,6.400000,0.600000
M04_0350_0002_1_D.mid,72,C5,7.000000,0.200000
M04_0350_0002_1_D.mid,74,D5,7.200000,0.400000
M04_0350_0002_1_D.mid,72,C5,7.600000,0.200000
M04_0350_0002_1_D.mid,69,A4,7.800000,0.200000
M04_0350_0002_1_D.mid,67,G4,8.000000,0.400000
M04_0350_0002_1_D.mid,69,A4,8.400000,0.200000
M04_0350_0002_1_D.mid,67,G4,8.600000,0.200000
M04_0350_0002_1_D.mid,64,E4,8.800000,0.600000
M04_0350_0002_1_D.mid,64,E4,9.400000,0.200000
M04_0350_0002_1_D.mid,62,D4,9.600000,0.400000
M04_0350_0002_1_D.mid,60,C4,10.000000,0.400000
M04_0350_0002_1_D.mid,57,A3,10.400000,0.400000
M04_0350_0002_1_D.mid,60,C4,10.800000,0.400000
M04_0350_0002_1_D.mid,60,C4,11.200000,1.600000
M04_0375_0002_2.mid,64,E4,0.000000,0.373355
M04_0375_0002_2.mid,67,G4,0.394737,0.373355
M04_0375_0002_2.mid,69,A4,0.789474,0.373355
M04_0375_0002_2.mid,65,F4,1.184211,0.373355
M04_0375_0002_2.mid,69,A4,1.578948,0.373355
M04_0375_0002_2.mid,72,C5,1.973685,0.373355
M04_0375_0002_2.mid,76,E5,2.368422,0.373355
M04_0375_0002_2.mid,74,D5,2.763159,0.373355
M04_0375_0002_2.mid,71,B4,3.157896,0.373355
M04_0375_0002_2.mid,69,A4,3.552633,0.373355
M04_0375_0002_2.mid,67,G4,4.342107,0.373355
M04_0375_0002_2.mid,64,E4,4.736844,0.373355
M04_0375_0002_2.mid,67,G4,5.131581,0.373355
M04_0375_0002_2.mid,71,B4,5.526318,0.373355
M04_0375_0002_2.mid,74,D5,5.921055,0.373355
M04_0375_0002_2.mid,72,C5,6.315792,0.373355
M04_0375_0002_2.mid,71,B4,6.710529,0.373355
M04_0375_0002_2.mid,72,C5,7.105266,0.373355
M04_0375_0002_2.mid,69,A4,7.894740,0.373355
M04_0375_0002_2.mid,65,F4,8.289477,0.373355
M04_0375_0002_2.mid,69,A4,8.684214,0.373355
M04_0375_0002_2.mid,72,C5,9.078951,0.373355
M04_0375_0002_2.mid,76,E5,9.473688,0.373355
M04_0375_0002_2.mid,74,D5,9.868425,0.373355
M04_0375_0002_2.mid,71,B4,10.263162,0.373355
M04_0375_0002_2.mid,69,A4,10.657899,0.373355
M04_0375_0002_2.mid,67,G4,11.052636,0.748356
M04_0375_0002_2.mid,64,E4,11.842110,0.748356
M04_0375_0002_2.mid,64,E4,12.631584,0.748356
M04_0375_0002_2.mid,67,G4,13.421058,1.498356
M03_0309_0002_2_DD.mid,32,G#1,0.000000,0.441176
M03_0309_0002_2_DD.mid,36,C2,0.441176,0.441176
M03_0309_0002_2_DD.mid,39,D#2,0.882353,0.441176
M03_0309_0002_2_DD.mid,43,G2,1.323529,1.323529
M03_0309_0002_2_DD.mid,44,G#2,2.647059,0.220588
M03_0309_0002_2_DD.mid,44,G#2,2.867647,0.661765
M03_0309_0002_2_DD.mid,32,G#1,3.970588,0.441177
M03_0309_0002_2_DD.mid,36,C2,4.411765,0.441177
M03_0309_0002_2_DD.mid,39,D#2,4.852942,0.441176
M03_0309_0002_2_DD.mid,43,G2,5.294118,1.323530
M03_0309_0002_2_DD.mid,44,G#2,6.617647,0.220588
M03_0309_0002_2_DD.mid,44,G#2,6.838236,0.661765
M03_0309_0002_2_DD.mid,39,D#2,7.941177,0.441176
M03_0309_0002_2_DD.mid,39,D#2,8.382353,0.441177
M03_0309_0002_2_DD.mid,37,C#2,8.823530,0.441176
M03_0309_0002_2_DD.mid,41,F2,9.264706,0.441177
M03_0309_0002_2_DD.mid,39,D#2,9.705883,0.220588
M03_0309_0002_2_DD.mid,39,D#2,9.926471,0.661765
M03_0309_0002_2_DD.mid,36,C2,10.588236,0.441177
M03_0309_0002_2_DD.mid,43,G2,11.029412,0.441176
M03_0309_0002_2_DD.mid,44,G#2,11.470589,0.441177
M03_0309_0002_2_DD.mid,46,A#2,12.352942,0.441177
M03_0309_0002_2_DD.mid,48,C3,12.794118,0.441176
M03_0309_0002_2_DD.mid,46,A#2,13.235295,0.220588
M03_0309_0002_2_DD.mid,46,A#2,13.455883,1.470876
F01_0029_0002_1_D.mid,55,G3,0.000000,0.409091
F01_0029_0002_1_D.mid,60,C4,0.409091,0.136364
F01_0029_0002_1_D.mid,60,C4,0.545455,0.409091
F01_0029_0002_1_D.mid,64,E4,0.954546,0.136364
F01_0029_0002_1_D.mid,69,A4,1.090910,0.409091
F01_0029_0002_1_D.mid,64,E4,1.500001,0.136364
F01_0029_0002_1_D.mid,67,G4,1.636365,0.545455
F01_0029_0002_1_D.mid,67,G4,2.181820,0.409091
F01_0029_0002_1_D.mid,69,A4,2.590911,0.136364
F01_0029_0002_1_D.mid,67,G4,2.727275,0.409091
F01_0029_0002_1_D.mid,64,E4,3.136366,0.136364
F01_0029_0002_1_D.mid,65,F4,3.272730,0.409091
F01_0029_0002_1_D.mid,64,E4,3.681821,0.136364
F01_0029_0002_1_D.mid,62,D4,3.818185,0.545455
F01_0029_0002_1_D.mid,57,A3,4.363640,0.409091
F01_0029_0002_1_D.mid,62,D4,4.772731,0.136364
F01_0029_0002_1_D.mid,62,D4,4.909095,0.409091
F01_0029_0002_1_D.mid,65,F4,5.318186,0.136364
F01_0029_0002_1_D.mid,71,B4,5.454550,0.409091
F01_0029_0002_1_D.mid,71,B4,5.863641,0.136364
F01_0029_0002_1_D.mid,69,A4,6.000005,0.409091
F01_0029_0002_1_D.mid,67,G4,6.409096,0.136364
F01_0029_0002_1_D.mid,65,F4,6.545460,0.409091
F01_0029_0002_1_D.mid,65,F4,6.954551,0.136364
F01_0029_0002_1_D.mid,64,E4,7.090915,0.409091
F01_0029_0002_1_D.mid,62,D4,7.500006,0.136364
F01_0029_0002_1_D.mid,59,B3,7.636370,0.545455
F01_0029_0002_1_D.mid,60,C4,8.181825,0.409091
F01_0029_0002_1_D.mid,62,D4,8.590916,0.136364
F01_0029_0002_1_D.mid,60,C4,8.727280,2.045456
M04_0072_0001_1_D.mid,59,B3,2.000001,0.666667
M04_0072_0001_1_D.mid,64,E4,2.666668,1.000001
M04_0072_0001_1_D.mid,66,F#4,3.666669,0.333334
M04_0072_0001_1_D.mid,67,G4,4.000002,0.666667
M04_0072_0001_1_D.mid,66,F#4,4.666669,0.333334
M04_0072_0001_1_D.mid,64,E4,5.000002,0.333334
M04_0072_0001_1_D.mid,71,B4,5.333336,1.833334
M04_0072_0001_1_D.mid,67,G4,7.333337,0.666667
M04_0072_0001_1_D.mid,69,A4,8.000004,1.000000
M04_0072_0001_1_D.mid,71,B4,9.000004,0.333334
M04_0072_0001_1_D.mid,69,A4,9.333338,0.666667
M04_0072_0001_1_D.mid,67,G4,10.000005,0.333334
M04_0072_0001_1_D.mid,66,F#4,10.333338,0.333334
M04_0072_0001_1_D.mid,64,E4,10.666672,1.833334
M04_0072_0001_1_D.mid,59,B3,12.666673,0.666667
M04_0072_0001_1_D.mid,64,E4,13.333340,1.000001
M04_0072_0001_1_D.mid,66,F#4,14.333341,0.333334
M04_0072_0001_1_D.mid,67,G4,14.666674,0.666667
M04_0072_0001_1_D.mid,66,F#4,15.333341,0.333334
M04_0072_0001_1_D.mid,64,E4,15.666675,0.333334
M04_0072_0001_1_D.mid,71,B4,16.000008,0.666667
M04_0072_0001_1_D.mid,74,D5,16.666675,1.333334
M04_0072_0001_1_D.mid,76,E5,18.000009,0.333334
M04_0072_0001_1_D.mid,74,D5,18.333343,0.333333
M04_0072_0001_1_D.mid,73,C#5,18.666676,1.833334
M04_0072_0001_1_D.mid,69,A4,20.666677,0.666667
M04_0072_0001_1_D.mid,71,B4,21.333344,1.833334
F04_0478_0002_2_D.mid,57,A3,0.000000,0.322580
F04_0478_0002_2_D.mid,64,E4,0.322580,1.290322
F04_0478_0002_2_D.mid,67,G4,1.935483,0.322580
F04_0478_0002_2_D.mid,67,G4,2.258064,0.322580
F04_0478_0002_2_D.mid,64,E4,2.580644,0.322580
F04_0478_0002_2_D.mid,64,E4,2.903224,0.322580
F04_0478_0002_2_D.mid,62,D4,3.225805,0.322580
F04_0478_0002_2_D.mid,59,B3,3.548385,0.322581
F04_0478_0002_2_D.mid,55,G3,3.870966,0.322580
F04_0478_0002_2_D.mid,55,G3,4.193547,0.483871
F04_0478_0002_2_D.mid,57,A3,4.677417,0.483871
F04_0478_0002_2_D.mid,62,D4,5.161288,0.322580
F04_0478_0002_2_D.mid,60,C4,5.483868,0.645161
F04_0478_0002_2_D.mid,62,D4,6.451610,0.645161
F04_0478_0002_2_D.mid,62,D4,7.096771,0.322580
F04_0478_0002_2_D.mid,62,D4,7.419351,0.322581
F04_0478_0002_2_D.mid,60,C4,7.741932,0.322580
F04_0478_0002_2_D.mid,55,G3,8.064512,0.322581
F04_0478_0002_2_D.mid,52,E3,8.387093,0.322580
F04_0478_0002_2_D.mid,52,E3,8.709673,0.322581
F04_0478_0002_2_D.mid,55,G3,9.032254,0.967741
F04_0478_0002_2_D.mid,57,A3,9.999995,0.322581
F04_0478_0002_2_D.mid,55,G3,10.322576,0.322581
F04_0478_0002_2_D.mid,57,A3,10.645157,0.967741
F04_0478_0002_2_D.mid,60,C4,11.612898,0.322581
F04_0478_0002_2_D.mid,57,A3,11.935479,0.645161
F02_0054_0002_1.mid,65,F4,0.000000,0.473958
F02_0054_0002_1.mid,65,F4,0.500000,0.355208
F02_0054_0002_1.mid,67,G4,0.875000,0.117708
F02_0054_0002_1.mid,69,A4,1.000000,0.236458
F02_0054_0002_1.mid,69,A4,1.250000,0.711458
F02_0054_0002_1.mid,67,G4,2.000000,0.236458
F02_0054_0002_1.mid,67,G4,2.250000,0.236458
F02_0054_0002_1.mid,64,E4,2.500000,0.117708
F02_0054_0002_1.mid,62,D4,2.625000,0.117708
F02_0054_0002_1.mid,60,C4,2.750000,0.236458
F02_0054_0002_1.mid,62,D4,3.000000,0.711458
F02_0054_0002_1.mid,60,C4,3.750000,0.117708
F02_0054_0002_1.mid,62,D4,3.875000,0.117708
F02_0054_0002_1.mid,64,E4,4.000000,0.473958
F02_0054_0002_1.mid,67,G4,4.500000,0.355208
F02_0054_0002_1.mid,69,A4,4.875000,0.117708
F02_0054_0002_1.mid,67,G4,5.000000,0.236458
F02_0054_0002_1.mid,64,E4,5.250000,0.236458
F02_0054_0002_1.mid,60,C4,5.500000,0.355208
F02_0054_0002_1.mid,62,D4,5.875000,0.117708
F02_0054_0002_1.mid,64,E4,6.000000,0.236458
F02_0054_0002_1.mid,64,E4,6.250000,0.236458
F02_0054_0002_1.mid,62,D4,6.500000,0.236458
F02_0054_0002_1.mid,62,D4,6.750000,0.236458
F02_0054_0002_1.mid,60,C4,7.000000,0.948958
M01_0332_0001_1.mid,68,G#4,0.375000,0.176563
M01_0332_0001_1.mid,70,A#4,0.562500,0.176563
M01_0332_0001_1.mid,71,B4,0.750000,0.354688
M01_0332_0001_1.mid,73,C#5,1.125000,0.354688
M01_0332_0001_1.mid,75,D#5,1.500000,0.354688
M01_0332_0001_1.mid,73,C#5,1.875000,0.354688
M01_0332_0001_1.mid,73,C#5,2.250000,0.710938
M01_0332_0001_1.mid,80,G#5,3.000000,0.532813
M01_0332_0001_1.mid,78,F#5,3.562500,0.532813
M01_0332_0001_1.mid,73,C#5,4.125000,0.532813
M01_0332_0001_1.mid,75,D#5,4.687500,1.245313
M01_0332_0001_1.mid,68,G#4,6.375000,0.176563
M01_0332_0001_1.mid,70,A#4,6.562500,0.176563
M01_0332_0001_1.mid,71,B4,6.750000,0.354688
M01_0332_0001_1.mid,73,C#5,7.125000,0.354688
M01_0332_0001_1.mid,75,D#5,7.500000,0.354688
M01_0332_0001_1.mid,73,C#5,7.875000,0.354688
M01_0332_0001_1.mid,73,C#5,8.250000,0.710938
M01_0332_0001_1.mid,80,G#5,9.000000,0.710938
M01_0332_0001_1.mid,82,A#5,9.750000,0.354688
M01_0332_0001_1.mid,73,C#5,10.125000,0.354688
M01_0332_0001_1.mid,76,E5,10.500000,0.354688
M01_0332_0001_1.mid,75,D#5,10.875000,1.067188
F01_0179_0003_1_D.mid,63,D#4,0.000000,0.348837
F01_0179_0003_1_D.mid,66,F#4,0.348837,0.348837
F01_0179_0003_1_D.mid,68,G#4,0.697674,0.348837
F01_0179_0003_1_D.mid,70,A#4,1.046511,0.348837
F01_0179_0003_1_D.mid,73,C#5,1.395348,0.348837
F01_0179_0003_1_D.mid,70,A#4,1.744185,0.348837
F01_0179_0003_1_D.mid,68,G#4,2.093022,0.348837
F01_0179_0003_1_D.mid,66,F#4,2.441859,0.348837
F01_0179_0003_1_D.mid,63,D#4,2.790696,0.348837
F01_0179_0003_1_D.mid,66,F#4,3.139533,0.348837
F01_0179_0003_1_D.mid,61,C#4,3.837207,0.348837
F01_0179_0003_1_D.mid,63,D#4,4.186044,0.348837
F01_0179_0003_1_D.mid,66,F#4,4.534881,0.348837
F01_0179_0003_1_D.mid,66,F#4,5.232555,0.348837
F01_0179_0003_1_D.mid,68,G#4,5.581392,0.348837
F01_0179_0003_1_D.mid,66,F#4,5.930229,0.348837
F01_0179_0003_1_D.mid,68,G#4,6.279066,0.348837
F01_0179_0003_1_D.mid,66,F#4,6.627903,0.348837
F01_0179_0003_1_D.mid,66,F#4,6.976740,1.395348
M01_0106_0002_2.mid,69,A4,0.000000,0.295573
M01_0106_0002_2.mid,72,C5,0.312500,0.592448
M01_0106_0002_2.mid,72,C5,0.937500,0.295573
M01_0106_0002_2.mid,72,C5,1.250000,0.295573
M01_0106_0002_2.mid,70,A#4,1.562500,0.295573
M01_0106_0002_2.mid,69,A4,1.875000,0.295573
M01_0106_0002_2.mid,67,G4,2.187500,0.295573
M01_0106_0002_2.mid,65,F4,2.500000,0.295573
M01_0106_0002_2.mid,69,A4,2.812500,0.592448
M01_0106_0002_2.mid,69,A4,3.437500,0.295573
M01_0106_0002_2.mid,69,A4,3.750000,0.295573
M01_0106_0002_2.mid,67,G4,4.062500,0.295573
M01_0106_0002_2.mid,65,F4,4.375000,0.295573
M01_0106_0002_2.mid,64,E4,4.687500,0.295573
M01_0106_0002_2.mid,62,D4,5.000000,0.592448
M01_0106_0002_2.mid,65,F4,5.625000,0.295573
M01_0106_0002_2.mid,67,G4,5.937500,0.295573
M01_0106_0002_2.mid,65,F4,6.250000,0.295573
M01_0106_0002_2.mid,64,E4,6.562500,0.295573
M01_0106_0002_2.mid,62,D4,6.875000,0.295573
M01_0106_0002_2.mid,64,E4,7.187500,0.295573
M01_0106_0002_2.mid,65,F4,7.500000,1.779948
M03_0446_0002_1_DD.mid,48,C3,0.000000,0.329670
M03_0446_0002_1_DD.mid,47,B2,0.329670,0.329670
M03_0446_0002_1_DD.mid,45,A2,0.659341,0.659341
M03_0446_0002_1_DD.mid,45,A2,1.318682,0.329670
M03_0446_0002_1_DD.mid,52,E3,1.648352,0.164835
M03_0446_0002_1_DD.mid,52,E3,1.813188,0.824176
M03_0446_0002_1_DD.mid,50,D3,2.637364,0.329670
M03_0446_0002_1_DD.mid,52,E3,2.967034,0.329671
M03_0446_0002_1_DD.mid,55,G3,3.296705,0.329671
M03_0446_0002_1_DD.mid,57,A3,3.626375,0.329670
M03_0446_0002_1_DD.mid,55,G3,3.956046,0.329670
M03_0446_0002_1_DD.mid,50,D3,4.285716,0.164835
M03_0446_0002_1_DD.mid,52,E3,4.450552,0.824176
M03_0446_0002_1_DD.mid,50,D3,5.934069,0.329671
M03_0446_0002_1_DD.mid,48,C3,6.263739,0.329670
M03_0446_0002_1_DD.mid,45,A2,6.593410,0.329670
M03_0446_0002_1_DD.mid,48,C3,6.923080,0.329671
M03_0446_0002_1_DD.mid,45,A2,7.252751,0.329670
M03_0446_0002_1_DD.mid,52,E3,7.582421,0.329670
M03_0446_0002_1_DD.mid,50,D3,7.912092,0.329671
M03_0446_0002_1_DD.mid,52,E3,8.241763,0.329670
M03_0446_0002_1_DD.mid,50,D3,8.571433,0.329671
M03_0446_0002_1_DD.mid,48,C3,8.901103,0.329671
M03_0446_0002_1_DD.mid,50,D3,9.230774,0.329670
M03_0446_0002_1_DD.mid,52,E3,9.560444,1.538248
F01_0389_0002_2_D.mid,58,A#3,0.416666,0.208333
F01_0389_0002_2_D.mid,57,A3,0.625000,0.208333
F01_0389_0002_2_D.mid,58,A#3,0.833333,0.416666
F01_0389_0002_2_D.mid,53,F3,1.249999,0.416667
F01_0389_0002_2_D.mid,51,D#3,1.666666,0.416667
F01_0389_0002_2_D.mid,53,F3,2.083333,0.416666
F01_0389_0002_2_D.mid,55,G3,2.499999,0.625000
F01_0389_0002_2_D.mid,55,G3,3.124999,0.208333
F01_0389_0002_2_D.mid,53,F3,3.333332,0.416666
F01_0389_0002_2_D.mid,57,A3,3.749998,0.416667
F01_0389_0002_2_D.mid,60,C4,4.166665,0.416666
F01_0389_0002_2_D.mid,63,D#4,4.583331,0.416666
F01_0389_0002_2_D.mid,62,D4,4.999998,0.833333
F01_0389_0002_2_D.mid,60,C4,6.249998,0.416666
F01_0389_0002_2_D.mid,62,D4,6.666664,0.416666
F01_0389_0002_2_D.mid,58,A#3,7.083330,0.625000
F01_0389_0002_2_D.mid,58,A#3,7.708330,0.208333
F01_0389_0002_2_D.mid,65,F4,7.916664,0.625000
F01_0389_0002_2_D.mid,57,A3,8.541663,0.208333
F01_0389_0002_2_D.mid,58,A#3,8.749996,0.833333
F01_0389_0002_2_D.mid,58,A#3,9.583329,0.833333
F01_0389_0002_2_D.mid,55,G3,10.416662,0.416666
F01_0389_0002_2_D.mid,57,A3,10.833329,0.416667
F01_0389_0002_2_D.mid,58,A#3,11.249996,0.416666
F01_0389_0002_2_D.mid,62,D4,11.666662,0.416666
F01_0389_0002_2_D.mid,62,D4,12.083329,0.833333
F01_0389_0002_2_D.mid,60,C4,12.916662,1.249999
F02_0222_0001_2_D.mid,67,G4,0.000000,1.125000
F02_0222_0001_2_D.mid,64,E4,1.125000,0.375000
F02_0222_0001_2_D.mid,69,A4,1.500000,0.375000
F02_0222_0001_2_D.mid,67,G4,1.875000,0.375000
F02_0222_0001_2_D.mid,64,E4,2.250000,0.375000
F02_0222_0001_2_D.mid,62,D4,2.625000,0.375000
F02_0222_0001_2_D.mid,60,C4,3.000000,0.750000
F02_0222_0001_2_D.mid,57,A3,3.750000,0.375000
F02_0222_0001_2_D.mid,60,C4,4.125000,0.375000
F02_0222_0001_2_D.mid,55,G3,4.500000,1.125000
F02_0222_0001_2_D.mid,57,A3,6.000000,1.125000
F02_0222_0001_2_D.mid,57,A3,7.125000,0.375000
F02_0222_0001_2_D.mid,55,G3,7.500000,0.750000
F02_0222_0001_2_D.mid,60,C4,8.250000,0.375000
F02_0222_0001_2_D.mid,62,D4,8.625000,0.375000
F02_0222_0001_2_D.mid,64,E4,9.000000,2.062500
M01_0344_0002_2.mid,72,C5,0.000000,0.329942
M01_0344_0002_2.mid,72,C5,0.348837,0.164244
M01_0344_0002_2.mid,70,A#4,0.523255,0.329942
M01_0344_0002_2.mid,67,G4,0.872093,1.158430
M01_0344_0002_2.mid,68,G#4,2.093022,0.329942
M01_0344_0002_2.mid,65,F4,2.441859,0.329942
M01_0344_0002_2.mid,67,G4,2.790696,0.329942
M01_0344_0002_2.mid,68,G#4,3.139533,0.164244
M01_0344_0002_2.mid,68,G#4,3.313951,0.495639
M01_0344_0002_2.mid,63,D#4,3.837207,0.661337
M01_0344_0002_2.mid,65,F4,4.883718,0.329942
M01_0344_0002_2.mid,65,F4,5.232555,0.329942
M01_0344_0002_2.mid,65,F4,5.581392,0.329942
M01_0344_0002_2.mid,60,C4,5.930229,0.329942
M01_0344_0002_2.mid,65,F4,6.279066,0.164244
M01_0344_0002_2.mid,67,G4,6.453485,0.329942
M01_0344_0002_2.mid,68,G#4,6.802321,0.495639
M01_0344_0002_2.mid,65,F4,7.325577,0.329942
M01_0344_0002_2.mid,70,A#4,7.674414,0.329942
M01_0344_0002_2.mid,70,A#4,8.023251,0.164244
M01_0344_0002_2.mid,72,C5,8.197669,0.495639
M01_0344_0002_2.mid,65,F4,8.720925,0.329942
M01_0344_0002_2.mid,67,G4,9.069762,1.324127
M04_0054_0001_1.mid,60,C4,0.750000,0.117708
M04_0054_0001_1.mid,62,D4,0.875000,0.117708
M04_0054_0001_1.mid,64,E4,1.000000,0.236458
M04_0054_0001_1.mid,67,G4,1.250000,0.236458
M04_0054_0001_1.mid,67,G4,1.500000,0.355208
M04_0054_0001_1.mid,69,A4,1.875000,0.117708
M04_0054_0001_1.mid,67,G4,2.000000,0.236458
M04_0054_0001_1.mid,64,E4,2.250000,0.236458
M04_0054_0001_1.mid,60,C4,2.500000,0.355208
M04_0054_0001_1.mid,62,D4,2.875000,0.117708
M04_0054_0001_1.mid,64,E4,3.000000,0.236458
M04_0054_0001_1.mid,64,E4,3.250000,0.236458
M04_0054_0001_1.mid,62,D4,3.500000,0.236458
M04_0054_0001_1.mid,60,C4,3.750000,0.236458
M04_0054_0001_1.mid,62,D4,4.000000,0.711458
M04_0054_0001_1.mid,60,C4,4.750000,0.117708
M04_0054_0001_1.mid,62,D4,4.875000,0.117708
M04_0054_0001_1.mid,64,E4,5.000000,0.236458
M04_0054_0001_1.mid,67,G4,5.250000,0.236458
M04_0054_0001_1.mid,67,G4,5.500000,0.355208
M04_0054_0001_1.mid,69,A4,5.875000,0.117708
M04_0054_0001_1.mid,67,G4,6.000000,0.236458
M04_0054_0001_1.mid,64,E4,6.250000,0.236458
M04_0054_0001_1.mid,60,C4,6.500000,0.355208
M04_0054_0001_1.mid,62,D4,6.875000,0.117708
M04_0054_0001_1.mid,64,E4,7.000000,0.236458
M04_0054_0001_1.mid,64,E4,7.250000,0.236458
M04_0054_0001_1.mid,62,D4,7.500000,0.236458
M04_0054_0001_1.mid,62,D4,7.750000,0.236458
M04_0054_0001_1.mid,60,C4,8.000000,0.948958
F04_0394_0001_1_D.mid,52,E3,0.000000,0.319149
F04_0394_0001_1_D.mid,52,E3,0.319149,0.319149
F04_0394_0001_1_D.mid,54,F#3,0.638298,0.319149
